Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH
NMC,47,J1-200,2.1,1.8448,5,25,21.96190476190476,3.6532,3.6718,3.6855,3.6675,3.6548,3.6371,3.6216,3.6396,3.6529,3.6898,3.7162,3.6808,3.6557,3.6191,3.5887,3.6256,3.652,3.7261,3.7732,3.7038,3.6582,0.8784761904761904,3.6653904761904763
NMC,30,H4-200,2.1,1.8208,5,25,21.676190476190474,3.6548,3.6721,3.6858,3.669,3.656,3.6374,3.6235,3.643,3.6535,3.687,3.7152,3.6777,3.6573,3.6201,3.5921,3.6315,3.6526,3.7295,3.771,3.6988,3.6597,0.867047619047619,3.666076190476191
NMC,58,J3-200,2.1,1.8194,5,25,21.659523809523808,3.6551,3.6737,3.6867,3.6681,3.6563,3.6374,3.6235,3.6421,3.6538,3.692,3.7165,3.6802,3.6576,3.6194,3.5915,3.6287,3.6532,3.7295,3.7741,3.7022,3.66,0.8663809523809523,3.666742857142857
NMC,53,J2-200,2.1,1.8418,5,25,21.926190476190477,3.6551,3.674,3.6907,3.6709,3.6563,3.6365,3.6194,3.6408,3.6545,3.6951,3.7248,3.6861,3.6576,3.617,3.5822,3.6222,3.6538,3.727,3.7878,3.7109,3.66,0.8770476190476191,3.6677476190476193
NMC,17,E3-600,2.1,1.5726,5,20,14.977142857142855,3.6557,3.6721,3.6941,3.6777,3.6582,3.6421,3.6154,3.6334,3.6548,3.6929,3.7279,3.6929,3.6597,3.6232,3.5717,3.612,3.6535,3.7236,3.7884,3.7189,3.6641,0.7488571428571428,3.668204761904762
NMC,28,H3-600,2.1,1.5406,5,20,14.672380952380951,3.6563,3.6743,3.6966,3.6777,3.6588,3.6421,3.6132,3.6331,3.6548,3.6914,3.732,3.6972,3.661,3.6222,3.567,3.6089,3.6538,3.7295,3.7952,3.7196,3.665,0.7336190476190476,3.6690333333333336
NMC,37,I3-300,2.1,1.8076,5,25,21.51904761904762,3.6566,3.674,3.6926,3.6724,3.6582,3.6387,3.6201,3.6408,3.6554,3.6914,3.7258,3.6886,3.6594,3.6191,3.5825,3.6247,3.6548,3.7332,3.7875,3.7131,3.6622,0.8607619047619047,3.6690999999999994
NMC,14,E3-300,2.1,1.8272,5,25,21.75238095238095,3.6573,3.6749,3.6904,3.6731,3.6591,3.6442,3.6247,3.6439,3.6566,3.6941,3.7208,3.6858,3.6604,3.6253,3.5909,3.6253,3.6557,3.7211,3.7785,3.7093,3.6628,0.870095238095238,3.6692476190476193
NMC,23,E4-600,2.1,1.5474,5,20,14.737142857142857,3.6569,3.6762,3.6954,3.6774,3.6588,3.6408,3.6166,3.6352,3.6557,3.6898,3.7295,3.692,3.661,3.625,3.5717,3.612,3.6548,3.7323,3.7903,3.7224,3.6653,0.7368571428571429,3.6694809523809524
NMC,3,D3-300,2.1,1.8004,5,25,21.43333333333333,3.6597,3.678,3.6935,3.6752,3.6613,3.6421,3.6256,3.6452,3.6588,3.696,3.7251,3.6876,3.6622,3.6238,3.5903,3.625,3.6582,3.7338,3.7847,3.7115,3.6653,0.8573333333333333,3.671566666666667
NMC,6,D3-600,2.1,1.5016,5,20,14.30095238095238,3.6588,3.6774,3.6994,3.6799,3.661,3.6452,3.6157,3.6352,3.6576,3.6966,3.7351,3.6997,3.6631,3.6259,3.5686,3.6098,3.6563,3.7282,3.798,3.7242,3.6678,0.715047619047619,3.671595238095238
NMC,64,J4-200,2.1,1.8001,5,25,21.429761904761904,3.6613,3.679,3.6926,3.674,3.6631,3.6445,3.6306,3.6498,3.6604,3.6966,3.7217,3.6855,3.6641,3.6269,3.5993,3.6374,3.6597,3.7317,3.7769,3.7075,3.6666,0.8571904761904762,3.672819047619047
NMC,9,D4-300,2.1,1.7955,5,25,21.375,3.6607,3.6777,3.6948,3.6765,3.6625,3.6455,3.6272,3.6461,3.66,3.6979,3.7261,3.6886,3.6638,3.6269,3.5928,3.6328,3.6594,3.7317,3.7844,3.7143,3.6662,0.855,3.6731380952380954
NMC,20,E4-300,2.1,1.7794,5,25,21.183333333333334,3.6616,3.6805,3.6954,3.6774,3.6631,3.6449,3.6269,3.647,3.66,3.6957,3.7273,3.6907,3.6644,3.6325,3.5912,3.6294,3.6594,3.7323,3.7862,3.7158,3.6672,0.8473333333333334,3.6737571428571423
NMC,48,J1-300,2.1,1.7948,5,25,21.366666666666664,3.6619,3.6796,3.696,3.6774,3.6635,3.6473,3.6278,3.6455,3.6613,3.6951,3.7279,3.6932,3.665,3.63,3.5925,3.629,3.6604,3.7326,3.7868,3.7177,3.6678,0.8546666666666666,3.674204761904762
NMC,61,J3-500,2.1,1.4958,5,20,14.245714285714286,3.6628,3.6821,3.6991,3.6796,3.665,3.6461,3.6263,3.6455,3.6619,3.7007,3.7323,3.6932,3.6666,3.6281,3.5878,3.6247,3.661,3.741,3.7946,3.7211,3.6703,0.7122857142857143,3.675704761904763
NMC,54,J2-300,2.1,1.7876,5,25,21.28095238095238,3.6638,3.683,3.701,3.6811,3.6653,3.6461,3.6263,3.6464,3.6628,3.7031,3.7351,3.6966,3.6666,3.6309,3.5872,3.6281,3.6619,3.7372,3.7986,3.723,3.6697,0.8512380952380952,3.6768476190476194
NMC,51,J1-600,2.1,1.469,5,20,13.99047619047619,3.6653,3.6836,3.7053,3.687,3.6678,3.6504,3.6225,3.6402,3.6638,3.7031,3.7397,3.7053,3.6703,3.63,3.5751,3.612,3.6622,3.7329,3.8011,3.7286,3.6749,0.6995238095238095,3.677195238095238
NMC,59,J3-300,2.1,1.7594,5,25,20.945238095238093,3.6653,3.6842,3.6991,3.6799,3.6669,3.6483,3.6315,3.6514,3.6644,3.7031,3.7307,3.6923,3.6681,3.6306,3.5965,3.6365,3.6635,3.736,3.7903,3.7186,3.6715,0.8378095238095238,3.6775571428571423
NMC,31,H4-300,2.1,1.757,5,25,20.916666666666664,3.6662,3.6852,3.6994,3.6808,3.6678,3.6489,3.6325,3.6514,3.6647,3.6994,3.7304,3.6929,3.669,3.6321,3.5984,3.6377,3.6638,3.7375,3.7887,3.7158,3.6718,0.8366666666666666,3.677828571428572
NMC,35,I3-100,2.1,1.9383,5,30,27.689999999999998,3.6687,3.6842,3.6979,3.679,3.67,3.6532,3.6405,3.6597,3.6681,3.701,3.7255,3.6883,3.6712,3.6362,3.612,3.652,3.6675,3.7403,3.7794,3.7038,3.6734,0.9229999999999999,3.679614285714285
NMC,38,I3-400,2.1,1.745,5,25,20.773809523809522,3.6684,3.6845,3.7056,3.6867,3.6703,3.6501,3.629,3.6498,3.6669,3.7041,3.7388,3.7019,3.6715,3.6362,3.5881,3.6247,3.6659,3.7338,3.7996,3.7295,3.6752,0.830952380952381,3.6800285714285716
NMC,15,E3-400,2.1,1.7676,5,25,21.042857142857144,3.669,3.6867,3.7028,3.6864,3.6706,3.6551,3.6343,3.6529,3.6681,3.6982,3.7338,3.7007,3.6718,3.6362,3.5974,3.6343,3.6672,3.7403,3.7903,3.7248,3.6752,0.8417142857142857,3.680766666666667
NMC,10,D4-400,2.1,1.7384,5,25,20.695238095238096,3.6712,3.6883,3.7056,3.6879,3.6734,3.6554,3.6359,3.6535,3.67,3.7025,3.7366,3.7047,3.6746,3.6374,3.5984,3.6356,3.669,3.7313,3.7934,3.7255,3.6777,0.8278095238095238,3.682280952380953
NMC,4,D3-400,2.1,1.7452,5,25,20.776190476190475,3.6697,3.6889,3.705,3.6861,3.6718,3.6529,3.634,3.6532,3.669,3.7069,3.7366,3.7013,3.6731,3.6414,3.5965,3.6343,3.6681,3.7394,3.7946,3.7295,3.6762,0.831047619047619,3.6823095238095234
NMC,66,J4-500,2.1,1.4674,5,20,13.975238095238094,3.6706,3.6901,3.7072,3.6886,3.6724,3.6548,3.6331,3.6526,3.6693,3.7053,3.74,3.7028,3.6746,3.6359,3.5925,3.6328,3.6681,3.7462,3.8008,3.7282,3.6786,0.6987619047619047,3.683071428571429
NMC,43,I4-400,2.1,1.7245,5,25,20.5297619047619,3.6712,3.6889,3.7072,3.6892,3.6731,3.6545,3.6346,3.6538,3.6703,3.7056,3.7394,3.7034,3.6743,3.6424,3.5956,3.63,3.6693,3.7437,3.7983,3.727,3.678,0.8211904761904761,3.6833238095238094
NMC,26,H3-400,2.1,1.7239,5,25,20.522619047619045,3.6715,3.6895,3.7072,3.6876,3.6731,3.6542,3.6343,3.6538,3.6703,3.7065,3.7397,3.7022,3.6749,3.6387,3.5953,3.6365,3.6693,3.7475,3.7986,3.7286,3.678,0.8209047619047619,3.6836809523809513
NMC,57,J2-600,2.1,1.4437,5,20,13.749523809523808,3.6709,3.6917,3.7118,3.6914,3.6734,3.6542,3.6266,3.6489,3.6687,3.7075,3.7487,3.7093,3.6762,3.6362,3.5794,3.6241,3.6678,3.75,3.8138,3.7332,3.6811,0.6874761904761905,3.684042857142857
NMC,33,H4-500,2.1,1.4317,5,20,13.635238095238094,3.6728,3.6929,3.7106,3.6907,3.6752,3.6542,3.634,3.6551,3.6712,3.7065,3.7447,3.7069,3.6771,3.6352,3.5921,3.629,3.6693,3.7447,3.8076,3.732,3.6811,0.6817619047619047,3.6849
NMC,18,E4-100,2.1,1.9052,5,30,27.217142857142857,3.6743,3.6895,3.7031,3.6842,3.6755,3.6588,3.6464,3.6659,3.6734,3.7112,3.7304,3.6945,3.6768,3.6383,3.6182,3.6535,3.6728,3.7419,3.7837,3.7143,3.6793,0.9072380952380952,3.685047619047619
NMC,21,E4-400,2.1,1.7229,5,25,20.510714285714286,3.6728,3.6886,3.7072,3.6892,3.6743,3.6576,3.6374,3.6569,3.6721,3.7078,3.7385,3.7031,3.6759,3.6436,3.5999,3.639,3.6709,3.7444,3.7965,3.7317,3.6796,0.8204285714285714,3.6850952380952373
NMC,24,H3-100,2.1,1.8995,5,30,27.135714285714283,3.6743,3.6914,3.7028,3.6852,3.6755,3.6566,3.6461,3.6656,3.6734,3.7127,3.7307,3.6948,3.6768,3.6405,3.6179,3.6573,3.6728,3.7428,3.7844,3.7112,3.679,0.9045238095238095,3.6853238095238106
NMC,46,J1-100,2.1,1.9212,5,30,27.445714285714285,3.6743,3.6926,3.7025,3.6842,3.6755,3.6576,3.6467,3.665,3.6737,3.7106,3.7301,3.6941,3.6765,3.6396,3.6191,3.6554,3.6731,3.7468,3.7825,3.7131,3.679,0.9148571428571428,3.6853333333333333
NMC,52,J2-100,2.1,1.9156,5,30,27.365714285714283,3.6737,3.6938,3.7047,3.6839,3.6749,3.6557,3.6439,3.6647,3.6734,3.7127,3.7344,3.6938,3.6759,3.638,3.6129,3.6548,3.6728,3.7534,3.7924,3.7124,3.6783,0.9121904761904761,3.685738095238095
NMC,7,D4-100,2.1,1.9134,5,30,27.334285714285713,3.6749,3.6923,3.7031,3.6848,3.6762,3.6588,3.648,3.6662,3.6743,3.7127,3.7301,3.6923,3.6774,3.6418,3.6197,3.6585,3.6737,3.7468,3.7831,3.709,3.6796,0.9111428571428571,3.685871428571428
NMC,41,I4-100,2.1,1.8945,5,30,27.064285714285713,3.6749,3.6917,3.7038,3.6852,3.6762,3.6594,3.6467,3.6653,3.6743,3.7109,3.731,3.6938,3.6771,3.6402,3.6191,3.6582,3.6734,3.749,3.7844,3.7118,3.6796,0.9021428571428571,3.6860000000000004
NMC,39,I3-500,2.1,1.6856,5,25,20.066666666666666,3.674,3.6929,3.7106,3.6917,3.6762,3.6573,3.6356,3.6557,3.6724,3.7062,3.7437,3.7081,3.6777,3.6411,3.5953,3.6356,3.6709,3.7509,3.8039,3.7307,3.6821,0.8026666666666666,3.6863142857142863
NMC,1,D3-100,2.1,1.9155,5,30,27.36428571428571,3.6749,3.6938,3.7034,3.6842,3.6762,3.6569,3.647,3.6669,3.6743,3.7127,3.7317,3.6938,3.6774,3.6445,3.6185,3.6557,3.6737,3.7527,3.7862,3.7103,3.6796,0.9121428571428571,3.6864
NMC,49,J1-400,2.1,1.7234,5,25,20.516666666666666,3.6755,3.6929,3.7103,3.6917,3.6771,3.6622,3.6396,3.6573,3.6743,3.7056,3.7419,3.7053,3.679,3.6427,3.6018,3.6352,3.6734,3.7369,3.7992,3.732,3.6824,0.8206666666666667,3.686490476190476
NMC,44,I4-500,2.1,1.6775,5,25,19.970238095238095,3.6759,3.6945,3.7109,3.6935,3.6777,3.6604,3.6393,3.6588,3.6746,3.7115,3.7428,3.7093,3.6793,3.6408,3.6005,3.6365,3.6737,3.7394,3.8014,3.7307,3.6833,0.7988095238095237,3.6873714285714283
NMC,29,H4-100,2.1,1.8972,5,30,27.10285714285714,3.6768,3.6932,3.7047,3.6864,3.678,3.66,3.6492,3.6687,3.6759,3.7118,3.7313,3.6951,3.6793,3.6424,3.6225,3.6597,3.6752,3.749,3.7831,3.7146,3.6817,0.9034285714285714,3.6875523809523814
NMC,55,J2-400,2.1,1.7164,5,25,20.43333333333333,3.6774,3.6969,3.7143,3.6954,3.6793,3.6582,3.6383,3.6569,3.6759,3.7165,3.7475,3.709,3.6808,3.6408,3.5974,3.6393,3.6749,3.7555,3.8082,3.7332,3.6848,0.8173333333333332,3.6895476190476186
NMC,60,J3-400,2.1,1.6817,5,25,20.020238095238092,3.6783,3.696,3.7121,3.6948,3.6802,3.6613,3.6445,3.6641,3.6774,3.7152,3.7428,3.7056,3.6817,3.6449,3.6086,3.6486,3.6765,3.7506,3.8002,3.7332,3.6848,0.8008095238095237,3.6905428571428573
NMC,16,E3-500,2.1,1.6929,5,25,20.15357142857143,3.6799,3.6982,3.7146,3.6969,3.6821,3.6644,3.6442,3.6628,3.679,3.7155,3.7456,3.7109,3.6836,3.6476,3.6052,3.6393,3.6777,3.7397,3.802,3.7341,3.6876,0.8061428571428572,3.690995238095239
NMC,36,I3-200,2.1,1.8665,5,30,26.664285714285715,3.6793,3.6982,3.7115,3.6932,3.6805,3.665,3.6467,3.6666,3.678,3.7168,3.7416,3.7062,3.6817,3.6492,3.6135,3.6489,3.6774,3.7555,3.7986,3.7258,3.6842,0.8888095238095238,3.691352380952381
NMC,22,E4-500,2.1,1.6562,5,25,19.71666666666666,3.6799,3.6948,3.7134,3.6957,3.6817,3.6672,3.6458,3.6635,3.679,3.7103,3.7444,3.7093,3.6833,3.6526,3.6092,3.6433,3.6777,3.7478,3.8011,3.7344,3.687,0.7886666666666666,3.691495238095238
NMC,13,E3-200,2.1,1.8787,5,30,26.83857142857143,3.6817,3.696,3.7115,3.6935,3.683,3.6656,3.652,3.6693,3.6808,3.7158,3.7394,3.7059,3.6842,3.6486,3.6216,3.6594,3.6799,3.741,3.7924,3.7242,3.687,0.8946190476190476,3.692038095238095
NMC,11,D4-500,2.1,1.6765,5,25,19.958333333333332,3.6817,3.6985,3.7165,3.6994,3.6839,3.6656,3.6442,3.661,3.6799,3.7149,3.7475,3.7124,3.6852,3.6492,3.6036,3.6383,3.6786,3.7465,3.8036,3.7382,3.6898,0.7983333333333333,3.692309523809525
NMC,67,J4-600,2.1,1.3856,5,20,13.196190476190475,3.6802,3.6985,3.7177,3.6997,3.683,3.6669,3.6414,3.6613,3.6786,3.7193,3.7509,3.7134,3.6852,3.6473,3.598,3.6396,3.6774,3.7571,3.8113,3.7391,3.6904,0.6598095238095237,3.6931571428571424
NMC,62,J3-600,2.1,1.301,5,20,12.390476190476189,3.6811,3.701,3.7193,3.6997,3.6833,3.6641,3.6414,3.6628,3.6796,3.7158,3.7534,3.7137,3.6855,3.6442,3.5984,3.6414,3.678,3.7574,3.8166,3.7403,3.6907,0.6195238095238095,3.6937
NMC,63,J4-100,2.1,1.8809,5,30,26.869999999999997,3.683,3.7007,3.7109,3.6926,3.6845,3.6666,3.6563,3.6743,3.6821,3.718,3.7375,3.7028,3.6858,3.6492,3.629,3.6662,3.6814,3.7521,3.7896,3.7193,3.6879,0.8956666666666666,3.6938
NMC,5,D3-500,2.1,1.6421,5,25,19.54880952380952,3.683,3.7003,3.7186,3.7,3.6848,3.6662,3.6458,3.665,3.6821,3.7177,3.7506,3.7168,3.6867,3.6548,3.6055,3.643,3.6805,3.7546,3.8085,3.7425,3.6907,0.7819523809523808,3.6951285714285724
NMC,27,H3-500,2.1,1.6369,5,25,19.48690476190476,3.6839,3.7025,3.7196,3.701,3.6861,3.6687,3.6464,3.6641,3.6824,3.7158,3.7518,3.7146,3.6876,3.6489,3.6058,3.6452,3.6811,3.7596,3.8104,3.741,3.6923,0.7794761904761904,3.6956571428571436
NMC,25,H3-200,2.1,1.8332,5,30,26.188571428571425,3.6848,3.7038,3.7162,3.6988,3.6861,3.6684,3.6532,3.6715,3.6839,3.7205,3.7456,3.7087,3.6873,3.6489,3.621,3.6591,3.6833,3.7521,3.8014,3.7329,3.6901,0.8729523809523809,3.696076190476192
NMC,2,D3-200,2.1,1.8499,5,30,26.427142857142854,3.6858,3.7047,3.7168,3.6988,3.687,3.6693,3.6551,3.6731,3.6848,3.723,3.7462,3.7087,3.6886,3.6514,3.6228,3.6613,3.6842,3.7524,3.8017,3.7332,3.691,0.880904761904762,3.697138095238095
NMC,8,D4-200,2.1,1.8448,5,30,26.354285714285712,3.6861,3.7034,3.7162,3.6994,3.6873,3.6712,3.6557,3.6731,3.6855,3.7224,3.7453,3.709,3.6886,3.6542,3.6244,3.661,3.6842,3.7555,3.7999,3.7292,3.691,0.8784761904761904,3.6972666666666667
NMC,42,I4-200,2.1,1.8275,5,30,26.107142857142854,3.6855,3.7047,3.7168,3.6997,3.687,3.669,3.6542,3.6734,3.6845,3.7202,3.7462,3.7124,3.6883,3.6514,3.6222,3.66,3.6839,3.7602,3.802,3.7335,3.691,0.8702380952380951,3.697433333333335
NMC,47,J1-200,2.1,1.8448,5,30,26.354285714285712,3.6861,3.7041,3.7171,3.6991,3.6873,3.6703,3.6554,3.6734,3.6855,3.7208,3.7462,3.7115,3.6889,3.6526,3.6238,3.66,3.6845,3.7571,3.8014,3.7332,3.6917,0.8784761904761904,3.6976190476190474
NMC,19,E4-200,2.1,1.8324,5,30,26.177142857142858,3.6864,3.7044,3.7174,3.6988,3.6879,3.6706,3.6554,3.674,3.6855,3.723,3.7462,3.7134,3.6889,3.6545,3.6235,3.6619,3.6845,3.754,3.8014,3.7344,3.6917,0.8725714285714286,3.697990476190476
NMC,32,H4-400,2.1,1.6401,5,25,19.525,3.6861,3.7013,3.7199,3.7028,3.6879,3.6724,3.6514,3.6687,3.6845,3.7233,3.7506,3.7155,3.6895,3.6554,3.6148,3.6532,3.6836,3.7589,3.8082,3.7379,3.6935,0.7809999999999999,3.698066666666666
NMC,53,J2-200,2.1,1.8418,5,30,26.31142857142857,3.6879,3.7069,3.7224,3.7025,3.6895,3.6703,3.6542,3.6734,3.6873,3.7273,3.7543,3.7168,3.6907,3.6554,3.6185,3.6588,3.6864,3.7589,3.8144,3.7385,3.6941,0.8770476190476191,3.7004047619047626
NMC,30,H4-200,2.1,1.8208,5,30,26.01142857142857,3.6898,3.7078,3.7193,3.7019,3.691,3.6721,3.6597,3.6786,3.6883,3.7214,3.7475,3.7118,3.6923,3.661,3.6294,3.6641,3.6873,3.7565,3.8011,3.7366,3.6951,0.867047619047619,3.7005999999999997
NMC,58,J3-200,2.1,1.8194,5,30,25.991428571428568,3.6904,3.7087,3.7208,3.7034,3.6917,3.6734,3.66,3.6783,3.6895,3.7267,3.75,3.7134,3.6929,3.656,3.6287,3.6669,3.6886,3.763,3.8048,3.7344,3.696,0.8663809523809523,3.7017904761904763
NMC,34,H4-600,2.1,1.286,5,20,12.247619047619047,3.6889,3.7096,3.727,3.7084,3.692,3.6715,3.6498,3.6706,3.687,3.7295,3.7611,3.7211,3.6941,3.6538,3.6061,3.6498,3.6855,3.7689,3.824,3.7472,3.7,0.6123809523809524,3.7021857142857137
NMC,65,J4-400,2.1,1.6412,5,25,19.538095238095238,3.692,3.7093,3.7242,3.7072,3.6938,3.6755,3.6591,3.6762,3.6907,3.7233,3.754,3.7202,3.6954,3.6607,3.6241,3.6613,3.6898,3.7627,3.8089,3.7437,3.6991,0.7815238095238095,3.7033904761904757
NMC,40,I3-600,2.1,1.6119,5,25,19.189285714285713,3.6923,3.7084,3.7282,3.7103,3.6948,3.6752,3.6545,3.6743,3.6904,3.7273,3.7596,3.7227,3.6972,3.6573,3.6126,3.6535,3.6889,3.763,3.8182,3.7453,3.7022,0.7675714285714286,3.703628571428572
NMC,50,J1-500,2.1,1.6197,5,25,19.282142857142855,3.6923,3.7096,3.7261,3.7078,3.6948,3.6759,3.6582,3.6765,3.691,3.7258,3.7562,3.7208,3.6963,3.6619,3.6213,3.6585,3.6898,3.7574,3.8129,3.745,3.7007,0.7712857142857142,3.7037523809523805
NMC,37,I3-300,2.1,1.8076,5,30,25.822857142857142,3.6926,3.7115,3.7267,3.7078,3.6948,3.6771,3.6588,3.6777,3.6917,3.7307,3.7574,3.7199,3.6963,3.6566,3.6225,3.6591,3.6907,3.762,3.8154,3.7425,3.6997,0.8607619047619047,3.7043571428571433
NMC,14,E3-300,2.1,1.8272,5,30,26.10285714285714,3.6945,3.7118,3.7255,3.7084,3.696,3.679,3.6635,3.6799,3.6932,3.7286,3.7543,3.7208,3.6979,3.6616,3.6312,3.6675,3.6923,3.7577,3.8079,3.741,3.701,0.870095238095238,3.705409523809523
NMC,12,D4-600,2.1,1.6112,5,25,19.18095238095238,3.6941,3.7127,3.7286,3.7106,3.6969,3.6786,3.6585,3.6771,3.6926,3.7239,3.7589,3.7264,3.6988,3.6619,3.6185,3.656,3.691,3.7648,3.8144,3.7487,3.7041,0.7672380952380952,3.70557619047619
NMC,56,J2-500,2.1,1.5775,5,25,18.779761904761905,3.6945,3.7146,3.7307,3.7109,3.6966,3.6771,3.6566,3.6768,3.6926,3.7329,3.7633,3.7242,3.6988,3.6591,3.6148,3.6566,3.691,3.767,3.8228,3.7472,3.7034,0.7511904761904761,3.706261904761906
NMC,45,I4-600,2.1,1.5797,5,25,18.80595238095238,3.696,3.7146,3.731,3.7127,3.6988,3.6793,3.6604,3.6793,3.6945,3.7335,3.762,3.7276,3.701,3.6622,3.6201,3.66,3.6932,3.7658,3.8197,3.7503,3.7056,0.7522380952380953,3.707980952380953
NMC,3,D3-300,2.1,1.8004,5,30,25.72,3.6982,3.7155,3.7301,3.7127,3.7,3.6814,3.6662,3.6855,3.6972,3.7348,3.7599,3.7264,3.7013,3.6641,3.6328,3.6718,3.6963,3.7713,3.8157,3.7496,3.7047,0.8573333333333333,3.710261904761905
NMC,64,J4-200,2.1,1.8001,5,30,25.715714285714284,3.7,3.7171,3.7292,3.7115,3.7013,3.6833,3.6703,3.6889,3.6985,3.7298,3.7571,3.722,3.7025,3.6693,3.6408,3.6768,3.6979,3.7655,3.8101,3.741,3.7056,0.8571904761904762,3.7104047619047624
NMC,9,D4-300,2.1,1.7955,5,30,25.65,3.6994,3.7149,3.731,3.7143,3.7016,3.6833,3.6681,3.6861,3.6988,3.736,3.7602,3.727,3.7028,3.6656,3.6352,3.6706,3.6979,3.7655,3.8151,3.7468,3.7059,0.855,3.7107666666666654
NMC,20,E4-300,2.1,1.7794,5,30,25.42,3.6997,3.7174,3.7317,3.7137,3.7019,3.6845,3.6678,3.6861,3.6988,3.7363,3.7611,3.7273,3.7034,3.6656,3.6343,3.6712,3.6976,3.762,3.8166,3.7459,3.7069,0.8473333333333334,3.7109428571428573
NMC,48,J1-300,2.1,1.7948,5,30,25.64,3.7007,3.718,3.7326,3.7149,3.7022,3.6848,3.6687,3.687,3.6997,3.7357,3.762,3.7261,3.7038,3.6706,3.6352,3.67,3.6988,3.7717,3.8172,3.7484,3.7075,0.8546666666666666,3.7121714285714287
NMC,17,E3-600,2.1,1.5726,5,25,18.721428571428568,3.7019,3.7189,3.7348,3.7174,3.7041,3.6873,3.6684,3.6861,3.7003,3.7335,3.7642,3.7292,3.7065,3.6737,3.6312,3.6662,3.6991,3.7726,3.8194,3.7506,3.7112,0.7488571428571428,3.713171428571429
NMC,28,H3-600,2.1,1.5406,5,25,18.34047619047619,3.7028,3.7227,3.7372,3.7189,3.7053,3.6858,3.6675,3.6861,3.7013,3.7403,3.7679,3.732,3.7078,3.6681,3.6287,3.6675,3.6997,3.7769,3.8259,3.7537,3.7127,0.7336190476190476,3.7147047619047617
NMC,35,I3-100,2.1,1.9383,5,35,32.30499999999999,3.7038,3.7211,3.7317,3.7131,3.705,3.6873,3.6762,3.6951,3.7028,3.7406,3.7589,3.7214,3.7062,3.6737,3.648,3.6864,3.7022,3.7775,3.8113,3.7434,3.7087,0.9229999999999999,3.7149714285714284
NMC,54,J2-300,2.1,1.7876,5,30,25.537142857142857,3.7025,3.7205,3.7369,3.7174,3.7047,3.687,3.6684,3.6889,3.7019,3.7403,3.7686,3.731,3.7062,3.6693,3.6315,3.6728,3.7007,3.7766,3.8281,3.7518,3.71,0.8512380952380952,3.715004761904762
NMC,23,E4-600,2.1,1.5474,5,25,18.42142857142857,3.7034,3.7217,3.7363,3.7189,3.7059,3.6879,3.67,3.6895,3.7022,3.7394,3.7661,3.7329,3.7078,3.6721,3.6334,3.6721,3.7007,3.7735,3.8216,3.7531,3.7127,0.7368571428571429,3.7152952380952384
NMC,6,D3-600,2.1,1.5016,5,25,17.876190476190477,3.7072,3.7258,3.741,3.7224,3.7096,3.691,3.6721,3.6901,3.7056,3.7391,3.772,3.736,3.7121,3.6749,3.6334,3.6731,3.7041,3.7772,3.829,3.7562,3.7171,0.715047619047619,3.7185238095238096
NMC,59,J3-300,2.1,1.7594,5,30,25.134285714285713,3.7075,3.7236,3.7388,3.7211,3.7096,3.691,3.6762,3.6954,3.7062,3.7413,3.7682,3.7323,3.7112,3.6755,3.6436,3.6817,3.7053,3.7738,3.8237,3.7521,3.7146,0.8378095238095238,3.7187000000000006
NMC,31,H4-300,2.1,1.757,5,30,25.099999999999994,3.7081,3.7261,3.7388,3.7211,3.71,3.691,3.6771,3.6957,3.7065,3.7388,3.7673,3.7341,3.7115,3.6755,3.6452,3.6817,3.7056,3.7803,3.8219,3.7562,3.7152,0.8366666666666666,3.7194142857142856
NMC,38,I3-400,2.1,1.745,5,30,24.928571428571427,3.71,3.7292,3.7425,3.7239,3.7124,3.6929,3.6768,3.6951,3.7084,3.7416,3.7717,3.7369,3.714,3.6808,3.6411,3.6762,3.7069,3.7772,3.8268,3.7555,3.7183,0.830952380952381,3.7208666666666668
NMC,15,E3-400,2.1,1.7676,5,30,25.25142857142857,3.7112,3.7279,3.7413,3.7242,3.7134,3.6969,3.6814,3.6976,3.7103,3.7434,3.7682,3.7351,3.7149,3.6821,3.6495,3.6848,3.709,3.7695,3.82,3.7549,3.7186,0.8417142857142857,3.7216285714285715
NMC,52,J2-100,2.1,1.9156,5,35,31.926666666666662,3.71,3.7282,3.7403,3.7205,3.7115,3.6923,3.6811,3.7013,3.7096,3.749,3.7689,3.7295,3.7127,3.6765,3.6511,3.691,3.7087,3.7825,3.825,3.7503,3.7155,0.9121904761904761,3.7216904761904765
NMC,46,J1-100,2.1,1.9212,5,35,32.02,3.7112,3.7292,3.7391,3.7214,3.7131,3.6963,3.6848,3.7031,3.7109,3.7428,3.7655,3.7304,3.7143,3.6821,3.6579,3.6935,3.71,3.7775,3.8163,3.7465,3.7168,0.9148571428571428,3.722033333333334
NMC,18,E4-100,2.1,1.9052,5,35,31.753333333333334,3.7118,3.7304,3.7397,3.7224,3.7134,3.6948,3.6848,3.7028,3.7109,3.7484,3.7664,3.7307,3.7146,3.6774,3.6576,3.6957,3.7103,3.7847,3.8178,3.75,3.7177,0.9072380952380952,3.7229666666666668
